"968","BI_DIRECTIONAL","261","873","874","0"
"969","BI_DIRECTIONAL","224","875","876","0"
"970","BI_DIRECTIONAL","4","877","878","0"
"976","BI_DIRECTIONAL","921","879","880","0"
"982","SRC_DESTINATION","208","881","882","0"
"983","SRC_DESTINATION","211","883","884","0"
"984","SRC_DESTINATION","214","885","886","0"
"985","SRC_DESTINATION","217","887","888","0"
"986","SRC_DESTINATION","206","889","890","0"
"987","SRC_DESTINATION","53","891","892","0"
"988","BI_DIRECTIONAL","762","893","894","0"
"989","SRC_DESTINATION","740","895","896","0"
"993","BI_DIRECTIONAL","965","878","877","1"
"994","BI_DIRECTIONAL","902","824","823","1"
"995","BI_DIRECTIONAL","628","566","565","1"
"996","BI_DIRECTIONAL","618","554","553","1"
"997","BI_DIRECTIONAL","607","542","541","1"
"998","BI_DIRECTIONAL","595","530","529","1"
"999","BI_DIRECTIONAL","584","518","517","1"
"1000","BI_DIRECTIONAL","573","506","505","1"
"1001","BI_DIRECTIONAL","562","494","493","1"
"1002","BI_DIRECTIONAL","550","482","481","1"
"1003","BI_DIRECTIONAL","535","466","465","1"
"1004","BI_DIRECTIONAL","518","458","457","1"
"1005","BI_DIRECTIONAL","4","18","17","1"
"1006","BI_DIRECTIONAL","224","136","135","1"
"1007","BI_DIRECTIONAL","261","178","177","1"
"1008","BI_DIRECTIONAL","297","220","219","1"
"1009","BI_DIRECTIONAL","333","262","261","1"
"1010","BI_DIRECTIONAL","415","346","345","1"
"1011","BI_DIRECTIONAL","425","358","357","1"
"1012","BI_DIRECTIONAL","437","370","369","1"
"1013","BI_DIRECTIONAL","448","382","381","1"
"1014","BI_DIRECTIONAL","458","394","393","1"
"1015","BI_DIRECTIONAL","470","408","407","1"
"1016","BI_DIRECTIONAL","486","422","421","1"
"1017","BI_DIRECTIONAL","497","434","433","1"
"1018","BI_DIRECTIONAL","508","446","445","1"
"1019","BI_DIRECTIONAL","53","60","59","1"
"1020","BI_DIRECTIONAL","70","80","79","1"
"1021","BI_DIRECTIONAL","40","50","49","1"
"1022","BI_DIRECTIONAL","949","848","847","1"
"1023","BI_DIRECTIONAL","40","48","47","1"
"1024","BI_DIRECTIONAL","53","62","61","1"
"1025","BI_DIRECTIONAL","70","82","81","1"
"1026","BI_DIRECTIONAL","40","46","45","1"
"1027","BI_DIRECTIONAL","53","64","63","1"
"1028","BI_DIRECTIONAL","70","74","73","1"
"1029","BI_DIRECTIONAL","177","114","113","1"
"1030","BI_DIRECTIONAL","830","742","741","1"
"1031","BI_DIRECTIONAL","717","614","613","1"
"1032","BI_DIRECTIONAL","932","832","831","1"
"1033","BI_DIRECTIONAL","177","116","115","1"
"1034","BI_DIRECTIONAL","965","876","875","1"
"1035","BI_DIRECTIONAL","902","822","821","1"
"1036","BI_DIRECTIONAL","4","16","15","1"
"1037","BI_DIRECTIONAL","628","564","563","1"
"1038","BI_DIRECTIONAL","618","552","551","1"
"1039","BI_DIRECTIONAL","607","540","539","1"
"1040","BI_DIRECTIONAL","595","528","527","1"
"1041","BI_DIRECTIONAL","584","516","515","1"
"1042","BI_DIRECTIONAL","573","504","503","1"
"1043","BI_DIRECTIONAL","562","492","491","1"
"1044","BI_DIRECTIONAL","550","480","479","1"
"1045","BI_DIRECTIONAL","535","468","467","1"
"1046","BI_DIRECTIONAL","518","460","459","1"
"1047","BI_DIRECTIONAL","224","134","133","1"
"1048","BI_DIRECTIONAL","261","176","175","1"
"1049","BI_DIRECTIONAL","297","218","217","1"
"1050","BI_DIRECTIONAL","333","260","259","1"
"1051","BI_DIRECTIONAL","415","344","343","1"
"1052","BI_DIRECTIONAL","425","356","355","1"
"1053","BI_DIRECTIONAL","437","368","367","1"
"1054","BI_DIRECTIONAL","448","380","379","1"
"1055","BI_DIRECTIONAL","458","392","391","1"
"1056","BI_DIRECTIONAL","470","410","409","1"
"1057","BI_DIRECTIONAL","486","420","419","1"
"1058","BI_DIRECTIONAL","497","432","431","1"
"1059","BI_DIRECTIONAL","508","444","443","1"
"1060","BI_DIRECTIONAL","965","874","873","1"
"1061","BI_DIRECTIONAL","902","820","819","1"
"1062","BI_DIRECTIONAL","4","14","13","1"
"1063","BI_DIRECTIONAL","224","132","131","1"
"1064","BI_DIRECTIONAL","628","562","561","1"
"1065","BI_DIRECTIONAL","618","550","549","1"
"1066","BI_DIRECTIONAL","607","538","537","1"
"1067","BI_DIRECTIONAL","595","526","525","1"
"1068","BI_DIRECTIONAL","584","514","513","1"
"1069","BI_DIRECTIONAL","573","502","501","1"
"1070","BI_DIRECTIONAL","562","490","489","1"
"1071","BI_DIRECTIONAL","550","478","477","1"
"1072","BI_DIRECTIONAL","261","174","173","1"
"1073","BI_DIRECTIONAL","297","216","215","1"
"1074","BI_DIRECTIONAL","333","258","257","1"
"1075","BI_DIRECTIONAL","415","342","341","1"
"1076","BI_DIRECTIONAL","425","354","353","1"
"1077","BI_DIRECTIONAL","437","366","365","1"
"1078","BI_DIRECTIONAL","448","378","377","1"
"1079","BI_DIRECTIONAL","458","390","389","1"
"1080","BI_DIRECTIONAL","470","412","411","1"
"1081","BI_DIRECTIONAL","486","418","417","1"
"1082","BI_DIRECTIONAL","497","430","429","1"
"1083","BI_DIRECTIONAL","508","442","441","1"
"1084","BI_DIRECTIONAL","518","454","453","1"
"1085","BI_DIRECTIONAL","535","470","469","1"
"1086","BI_DIRECTIONAL","965","872","871","1"
"1087","BI_DIRECTIONAL","902","818","817","1"
"1088","BI_DIRECTIONAL","4","12","11","1"
"1089","BI_DIRECTIONAL","224","130","129","1"
"1090","BI_DIRECTIONAL","261","172","171","1"
"1091","BI_DIRECTIONAL","628","560","559","1"
"1092","BI_DIRECTIONAL","618","548","547","1"
"1093","BI_DIRECTIONAL","607","536","535","1"
"1094","BI_DIRECTIONAL","595","524","523","1"
"1095","BI_DIRECTIONAL","584","512","511","1"
"1096","BI_DIRECTIONAL","573","500","499","1"
"1097","BI_DIRECTIONAL","562","488","487","1"
"1098","BI_DIRECTIONAL","297","214","213","1"
"1099","BI_DIRECTIONAL","333","256","255","1"
"1100","BI_DIRECTIONAL","415","340","339","1"
"1101","BI_DIRECTIONAL","425","352","351","1"
"1102","BI_DIRECTIONAL","437","364","363","1"
"1103","BI_DIRECTIONAL","448","376","375","1"
"1104","BI_DIRECTIONAL","458","388","387","1"
"1105","BI_DIRECTIONAL","470","400","399","1"
"1106","BI_DIRECTIONAL","486","416","415","1"
"1107","BI_DIRECTIONAL","497","428","427","1"
"1108","BI_DIRECTIONAL","508","440","439","1"
"1109","BI_DIRECTIONAL","518","452","451","1"
"1110","BI_DIRECTIONAL","535","472","471","1"
"1111","BI_DIRECTIONAL","550","476","475","1"
"1112","BI_DIRECTIONAL","965","870","869","1"
"1113","BI_DIRECTIONAL","902","816","815","1"
"1114","BI_DIRECTIONAL","4","10","9","1"
"1115","BI_DIRECTIONAL","224","128","127","1"
"1116","BI_DIRECTIONAL","261","170","169","1"
"1117","BI_DIRECTIONAL","297","212","211","1"
